715
727
536
540
1267
930
339
1049
338
1294
1206
1523
508
420
1029
938
1028
929
925
1394
1198
468
1370
1436
506
1178
1423
939
942
422
903
1378
905
1317
1272
1511
1565
466
931
914
1435
898
1166
900
1331
1332
1233
908
1130
1030
1564
1150
1163
1474
1164
1458
725
1431
726
1532
120
1380
921
1665
1127
1602
1648
1547
1643
1131
1657
502
896
544
1396
1243
1165
1361
719
1375
140
504
1598
1126
897
426
709
141
125
126
127
428
1132
142
424
132
137
131
1052
128
133
138
134
136
135
919
342
341
1292
1227
139
899
926
936
1202
928
933
907
911
913
918
920
937
717
718
922
924
935
711
716
909
941
722
724
334
470
333
340
346
345
352
464
351
355
354
349
538
348
343
337
542
336
331
330
710
720
904
906
902
910
912
916
915
917
923
927
932
934
940
721
723
901
121
122
123
124
129
130
1242
728
1250
1420
1249
1470
1556
1664
1335
1610
1625
1383
1348
335
332
350
1553
1595
1574
1430
1413
1415
1455
344
1399
1612
1681
329
328
1659
353
1576
347
1548
1655
